dataset,balancing_method,scaler_type,model,model_label,F1_Score,Precision,Recall,Exactitud,Error,ROC_AUC,PR_AUC,training_time_seconds,TP,TN,FP,FN,P,N,Total,TP_Rate,FP_Rate,Sensibilidad,Especificidad,Accuracy_sklearn,classification_report,confusion_matrix,best_hyperparameters,timestamp
jruby-1.1,csbboost,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.1111111111111111,1.0,0.058823529411764705,0.891156462585034,0.10884353741496598,0.8624434389140271,0.6086406429310512,0.000769,1,130,0,16,17,130,147,0.058823529411764705,0.0,0.058823529411764705,1.0,0.891156462585034,"{""No-Buggy"": {""precision"": 0.8904109589041096, ""recall"": 1.0, ""f1-score"": 0.9420289855072463, ""support"": 130.0}, ""Buggy"": {""precision"": 1.0, ""recall"": 0.058823529411764705, ""f1-score"": 0.1111111111111111, ""support"": 17.0}, ""accuracy"": 0.891156462585034, ""macro avg"": {""precision"": 0.9452054794520548, ""recall"": 0.5294117647058824, ""f1-score"": 0.5265700483091788, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9030845214798249, ""recall"": 0.891156462585034, ""f1-score"": 0.8459364422097341, ""support"": 147.0}}","[[130, 0], [16, 1]]","{""var_smoothing"": 1e-09}",2025-11-28T13:34:13.757124
jruby-1.1,csbboost,robust,decision_tree,Árbol de Decisión,0.5454545454545454,0.4444444444444444,0.7058823529411765,0.8639455782312925,0.1360544217687075,0.855656108597285,0.6231352122581855,0.004419,12,115,15,5,17,130,147,0.7058823529411765,0.11538461538461539,0.7058823529411765,0.8846153846153846,0.8639455782312925,"{""No-Buggy"": {""precision"": 0.9583333333333334, ""recall"": 0.8846153846153846, ""f1-score"": 0.92, ""support"": 130.0}, ""Buggy"": {""precision"": 0.4444444444444444, ""recall"": 0.7058823529411765, ""f1-score"": 0.5454545454545454, ""support"": 17.0}, ""accuracy"": 0.8639455782312925, ""macro avg"": {""precision"": 0.7013888888888888, ""recall"": 0.7952488687782806, ""f1-score"": 0.7327272727272727, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8989040060468632, ""recall"": 0.8639455782312925, ""f1-score"": 0.8766852195423624, ""support"": 147.0}}","[[115, 15], [5, 12]]","{""criterion"": ""gini"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""min_samples_split"": 2}",2025-11-28T13:34:14.027801
jruby-1.1,hcbou,standard,svm,SVM,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.8775510204081632,0.12244897959183673,0.7782805429864253,0.4621957373238076,0.004222,8,121,9,9,17,130,147,0.47058823529411764,0.06923076923076923,0.47058823529411764,0.9307692307692308,0.8775510204081632,"{""No-Buggy"": {""precision"": 0.9307692307692308, ""recall"": 0.9307692307692308, ""f1-score"": 0.9307692307692308, ""support"": 130.0}, ""Buggy"": {""precision"": 0.47058823529411764, ""recall"": 0.47058823529411764, ""f1-score"": 0.47058823529411764, ""support"": 17.0}, ""accuracy"": 0.8775510204081632, ""macro avg"": {""precision"": 0.7006787330316742, ""recall"": 0.7006787330316742, ""f1-score"": 0.7006787330316742, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8775510204081632, ""recall"": 0.8775510204081632, ""f1-score"": 0.8775510204081632, ""support"": 147.0}}","[[121, 9], [9, 8]]","{""C"": 100, ""gamma"": 0.01, ""kernel"": ""rbf""}",2025-11-28T13:34:14.300333
jruby-1.1,hcbou,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.9183673469387755,0.08163265306122448,0.9013574660633484,0.6570769948990228,0.000742,11,124,6,6,17,130,147,0.6470588235294118,0.046153846153846156,0.6470588235294118,0.9538461538461539,0.9183673469387755,"{""No-Buggy"": {""precision"": 0.9538461538461539, ""recall"": 0.9538461538461539, ""f1-score"": 0.9538461538461539, ""support"": 130.0}, ""Buggy"": {""precision"": 0.6470588235294118, ""recall"": 0.6470588235294118, ""f1-score"": 0.6470588235294118, ""support"": 17.0}, ""accuracy"": 0.9183673469387755, ""macro avg"": {""precision"": 0.8004524886877828, ""recall"": 0.8004524886877828, ""f1-score"": 0.8004524886877828, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9183673469387755, ""recall"": 0.9183673469387755, ""f1-score"": 0.9183673469387755, ""support"": 147.0}}","[[124, 6], [6, 11]]","{""var_smoothing"": 1e-09}",2025-11-28T13:34:14.563877
jruby-1.1,hcbou,standard,decision_tree,Árbol de Decisión,0.5,0.4074074074074074,0.6470588235294118,0.8503401360544217,0.14965986394557823,0.7619909502262443,0.5476412787337157,0.006903,11,114,16,6,17,130,147,0.6470588235294118,0.12307692307692308,0.6470588235294118,0.8769230769230769,0.8503401360544217,"{""No-Buggy"": {""precision"": 0.95, ""recall"": 0.8769230769230769, ""f1-score"": 0.912, ""support"": 130.0}, ""Buggy"": {""precision"": 0.4074074074074074, ""recall"": 0.6470588235294118, ""f1-score"": 0.5, ""support"": 17.0}, ""accuracy"": 0.8503401360544217, ""macro avg"": {""precision"": 0.6787037037037037, ""recall"": 0.7619909502262443, ""f1-score"": 0.706, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8872511967750063, ""recall"": 0.8503401360544217, ""f1-score"": 0.8643537414965986, ""support"": 147.0}}","[[114, 16], [6, 11]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:34:14.900434
jruby-1.1,hcbou,robust,svm,SVM,0.5128205128205128,0.45454545454545453,0.5882352941176471,0.8707482993197279,0.1292517006802721,0.820814479638009,0.4227323413382955,0.004347,10,118,12,7,17,130,147,0.5882352941176471,0.09230769230769231,0.5882352941176471,0.9076923076923077,0.8707482993197279,"{""No-Buggy"": {""precision"": 0.944, ""recall"": 0.9076923076923077, ""f1-score"": 0.9254901960784314, ""support"": 130.0}, ""Buggy"": {""precision"": 0.45454545454545453, ""recall"": 0.5882352941176471, ""f1-score"": 0.5128205128205128, ""support"": 17.0}, ""accuracy"": 0.8707482993197279, ""macro avg"": {""precision"": 0.6992727272727273, ""recall"": 0.7479638009049774, ""f1-score"": 0.7191553544494721, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8873964131106987, ""recall"": 0.8707482993197279, ""f1-score"": 0.8777664912118694, ""support"": 147.0}}","[[118, 12], [7, 10]]","{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""rbf""}",2025-11-28T13:34:15.167622
jruby-1.1,hcbou,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.1111111111111111,1.0,0.058823529411764705,0.891156462585034,0.10884353741496598,0.8710407239819005,0.6130260551841972,0.000765,1,130,0,16,17,130,147,0.058823529411764705,0.0,0.058823529411764705,1.0,0.891156462585034,"{""No-Buggy"": {""precision"": 0.8904109589041096, ""recall"": 1.0, ""f1-score"": 0.9420289855072463, ""support"": 130.0}, ""Buggy"": {""precision"": 1.0, ""recall"": 0.058823529411764705, ""f1-score"": 0.1111111111111111, ""support"": 17.0}, ""accuracy"": 0.891156462585034, ""macro avg"": {""precision"": 0.9452054794520548, ""recall"": 0.5294117647058824, ""f1-score"": 0.5265700483091788, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9030845214798249, ""recall"": 0.891156462585034, ""f1-score"": 0.8459364422097341, ""support"": 147.0}}","[[130, 0], [16, 1]]","{""var_smoothing"": 1e-09}",2025-11-28T13:34:15.429051
jruby-1.1,hcbou,robust,decision_tree,Árbol de Decisión,0.5,0.4074074074074074,0.6470588235294118,0.8503401360544217,0.14965986394557823,0.7619909502262443,0.5476412787337157,0.00685,11,114,16,6,17,130,147,0.6470588235294118,0.12307692307692308,0.6470588235294118,0.8769230769230769,0.8503401360544217,"{""No-Buggy"": {""precision"": 0.95, ""recall"": 0.8769230769230769, ""f1-score"": 0.912, ""support"": 130.0}, ""Buggy"": {""precision"": 0.4074074074074074, ""recall"": 0.6470588235294118, ""f1-score"": 0.5, ""support"": 17.0}, ""accuracy"": 0.8503401360544217, ""macro avg"": {""precision"": 0.6787037037037037, ""recall"": 0.7619909502262443, ""f1-score"": 0.706, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8872511967750063, ""recall"": 0.8503401360544217, ""f1-score"": 0.8643537414965986, ""support"": 147.0}}","[[114, 16], [6, 11]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:34:15.700766
jruby-1.1,smote,standard,svm,SVM,0.4666666666666667,0.5384615384615384,0.4117647058823529,0.891156462585034,0.10884353741496598,0.8547511312217195,0.4830974540816045,0.004691,7,124,6,10,17,130,147,0.4117647058823529,0.046153846153846156,0.4117647058823529,0.9538461538461539,0.891156462585034,"{""No-Buggy"": {""precision"": 0.9253731343283582, ""recall"": 0.9538461538461539, ""f1-score"": 0.9393939393939394, ""support"": 130.0}, ""Buggy"": {""precision"": 0.5384615384615384, ""recall"": 0.4117647058823529, ""f1-score"": 0.4666666666666667, ""support"": 17.0}, ""accuracy"": 0.891156462585034, ""macro avg"": {""precision"": 0.7319173363949483, ""recall"": 0.6828054298642534, ""f1-score"": 0.7030303030303031, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8806282558947804, ""recall"": 0.891156462585034, ""f1-score"": 0.8847247990105134, ""support"": 147.0}}","[[124, 6], [10, 7]]","{""C"": 1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:34:15.970766
jruby-1.1,smote,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.9183673469387755,0.08163265306122448,0.8895927601809954,0.6318855660811948,0.000757,11,124,6,6,17,130,147,0.6470588235294118,0.046153846153846156,0.6470588235294118,0.9538461538461539,0.9183673469387755,"{""No-Buggy"": {""precision"": 0.9538461538461539, ""recall"": 0.9538461538461539, ""f1-score"": 0.9538461538461539, ""support"": 130.0}, ""Buggy"": {""precision"": 0.6470588235294118, ""recall"": 0.6470588235294118, ""f1-score"": 0.6470588235294118, ""support"": 17.0}, ""accuracy"": 0.9183673469387755, ""macro avg"": {""precision"": 0.8004524886877828, ""recall"": 0.8004524886877828, ""f1-score"": 0.8004524886877828, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9183673469387755, ""recall"": 0.9183673469387755, ""f1-score"": 0.9183673469387755, ""support"": 147.0}}","[[124, 6], [6, 11]]","{""var_smoothing"": 1e-06}",2025-11-28T13:34:16.234362
jruby-1.1,smote,standard,decision_tree,Árbol de Decisión,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.9047619047619048,0.09523809523809523,0.7671945701357467,0.6120448179271709,0.005912,10,123,7,7,17,130,147,0.5882352941176471,0.05384615384615385,0.5882352941176471,0.9461538461538461,0.9047619047619048,"{""No-Buggy"": {""precision"": 0.9461538461538461, ""recall"": 0.9461538461538461, ""f1-score"": 0.9461538461538461, ""support"": 130.0}, ""Buggy"": {""precision"": 0.5882352941176471, ""recall"": 0.5882352941176471, ""f1-score"": 0.5882352941176471, ""support"": 17.0}, ""accuracy"": 0.9047619047619048, ""macro avg"": {""precision"": 0.7671945701357465, ""recall"": 0.7671945701357465, ""f1-score"": 0.7671945701357465, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9047619047619048, ""recall"": 0.9047619047619048, ""f1-score"": 0.9047619047619048, ""support"": 147.0}}","[[123, 7], [7, 10]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:34:16.502405
jruby-1.1,smote,robust,svm,SVM,0.29357798165137616,0.17391304347826086,0.9411764705882353,0.47619047619047616,0.5238095238095238,0.8153846153846154,0.2673992628154727,0.007663,16,54,76,1,17,130,147,0.9411764705882353,0.5846153846153846,0.9411764705882353,0.4153846153846154,0.47619047619047616,"{""No-Buggy"": {""precision"": 0.9818181818181818, ""recall"": 0.4153846153846154, ""f1-score"": 0.5837837837837838, ""support"": 130.0}, ""Buggy"": {""precision"": 0.17391304347826086, ""recall"": 0.9411764705882353, ""f1-score"": 0.29357798165137616, ""support"": 17.0}, ""accuracy"": 0.47619047619047616, ""macro avg"": {""precision"": 0.5778656126482213, ""recall"": 0.6782805429864254, ""f1-score"": 0.43868088271758, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.888386975343497, ""recall"": 0.47619047619047616, ""f1-score"": 0.5502225685711926, ""support"": 147.0}}","[[54, 76], [1, 16]]","{""C"": 1, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:34:16.790771
jruby-1.1,smote,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.1111111111111111,1.0,0.058823529411764705,0.891156462585034,0.10884353741496598,0.8755656108597285,0.6092910687920592,0.000768,1,130,0,16,17,130,147,0.058823529411764705,0.0,0.058823529411764705,1.0,0.891156462585034,"{""No-Buggy"": {""precision"": 0.8904109589041096, ""recall"": 1.0, ""f1-score"": 0.9420289855072463, ""support"": 130.0}, ""Buggy"": {""precision"": 1.0, ""recall"": 0.058823529411764705, ""f1-score"": 0.1111111111111111, ""support"": 17.0}, ""accuracy"": 0.891156462585034, ""macro avg"": {""precision"": 0.9452054794520548, ""recall"": 0.5294117647058824, ""f1-score"": 0.5265700483091788, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9030845214798249, ""recall"": 0.891156462585034, ""f1-score"": 0.8459364422097341, ""support"": 147.0}}","[[130, 0], [16, 1]]","{""var_smoothing"": 1e-09}",2025-11-28T13:34:17.066481
jruby-1.1,smote,robust,decision_tree,Árbol de Decisión,0.5714285714285714,0.5555555555555556,0.5882352941176471,0.8979591836734694,0.10204081632653061,0.7633484162895928,0.5957049486461252,0.00595,10,122,8,7,17,130,147,0.5882352941176471,0.06153846153846154,0.5882352941176471,0.9384615384615385,0.8979591836734694,"{""No-Buggy"": {""precision"": 0.9457364341085271, ""recall"": 0.9384615384615385, ""f1-score"": 0.9420849420849421, ""support"": 130.0}, ""Buggy"": {""precision"": 0.5555555555555556, ""recall"": 0.5882352941176471, ""f1-score"": 0.5714285714285714, ""support"": 17.0}, ""accuracy"": 0.8979591836734694, ""macro avg"": {""precision"": 0.7506459948320414, ""recall"": 0.7633484162895927, ""f1-score"": 0.7567567567567568, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9006134753643059, ""recall"": 0.8979591836734694, ""f1-score"": 0.8992199196280829, ""support"": 147.0}}","[[122, 8], [7, 10]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:34:17.343899
wicket-1.3.0-beta2,unbalanced,standard,svm,SVM,0.08333333333333333,0.06521739130434782,0.11538461538461539,0.8130311614730878,0.18696883852691218,0.49976476123265107,0.12245745806179151,0.030606,3,284,43,23,26,327,353,0.11538461538461539,0.13149847094801223,0.11538461538461539,0.8685015290519877,0.8130311614730878,"{""No-Buggy"": {""precision"": 0.9250814332247557, ""recall"": 0.8685015290519877, ""f1-score"": 0.8958990536277602, ""support"": 327.0}, ""Buggy"": {""precision"": 0.06521739130434782, ""recall"": 0.11538461538461539, ""f1-score"": 0.08333333333333333, ""support"": 26.0}, ""accuracy"": 0.8130311614730878, ""macro avg"": {""precision"": 0.4951494122645517, ""recall"": 0.4919430722183016, ""f1-score"": 0.4896161934805468, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8617486709303348, ""recall"": 0.8130311614730878, ""f1-score"": 0.8360500204049414, ""support"": 353.0}}","[[284, 43], [23, 3]]","{""C"": 10, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:35:16.096398
wicket-1.3.0-beta2,unbalanced,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.32786885245901637,0.2857142857142857,0.38461538461538464,0.8838526912181303,0.11614730878186968,0.7696424370736297,0.2887024937666024,0.000953,10,302,25,16,26,327,353,0.38461538461538464,0.0764525993883792,0.38461538461538464,0.9235474006116208,0.8838526912181303,"{""No-Buggy"": {""precision"": 0.949685534591195, ""recall"": 0.9235474006116208, ""f1-score"": 0.9364341085271318, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2857142857142857, ""recall"": 0.38461538461538464, ""f1-score"": 0.32786885245901637, ""support"": 26.0}, ""accuracy"": 0.8838526912181303, ""macro avg"": {""precision"": 0.6176999101527403, ""recall"": 0.6540813926135027, ""f1-score"": 0.6321514804930741, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9007811366569185, ""recall"": 0.8838526912181303, ""f1-score"": 0.8916106052473273, ""support"": 353.0}}","[[302, 25], [16, 10]]","{""var_smoothing"": 1e-09}",2025-11-28T13:35:16.376196
wicket-1.3.0-beta2,unbalanced,standard,decision_tree,Árbol de Decisión,0.19607843137254902,0.2,0.19230769230769232,0.8838526912181303,0.11614730878186968,0.5974476593742648,0.24378216708300182,0.018585,5,307,20,21,26,327,353,0.19230769230769232,0.06116207951070336,0.19230769230769232,0.9388379204892966,0.8838526912181303,"{""No-Buggy"": {""precision"": 0.9359756097560976, ""recall"": 0.9388379204892966, ""f1-score"": 0.9374045801526718, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2, ""recall"": 0.19230769230769232, ""f1-score"": 0.19607843137254902, ""support"": 26.0}, ""accuracy"": 0.8838526912181303, ""macro avg"": {""precision"": 0.5679878048780488, ""recall"": 0.5655728063984945, ""f1-score"": 0.5667415057626104, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8817677744766116, ""recall"": 0.8838526912181303, ""f1-score"": 0.8828026541801983, ""support"": 353.0}}","[[307, 20], [21, 5]]","{""criterion"": ""gini"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:35:16.671766
wicket-1.3.0-beta2,unbalanced,robust,svm,SVM,0.1348314606741573,0.07272727272727272,0.9230769230769231,0.1274787535410765,0.8725212464589235,0.5035285815102329,0.08954185609491666,0.025053,24,21,306,2,26,327,353,0.9230769230769231,0.9357798165137615,0.9230769230769231,0.06422018348623854,0.1274787535410765,"{""No-Buggy"": {""precision"": 0.9130434782608695, ""recall"": 0.06422018348623854, ""f1-score"": 0.12, ""support"": 327.0}, ""Buggy"": {""precision"": 0.07272727272727272, ""recall"": 0.9230769230769231, ""f1-score"": 0.1348314606741573, ""support"": 26.0}, ""accuracy"": 0.1274787535410765, ""macro avg"": {""precision"": 0.49288537549407113, ""recall"": 0.49364855328158086, ""f1-score"": 0.12741573033707865, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.851150499949613, ""recall"": 0.1274787535410765, ""f1-score"": 0.12109240220262915, ""support"": 353.0}}","[[21, 306], [2, 24]]","{""C"": 100, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:35:16.976156
wicket-1.3.0-beta2,unbalanced,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.32786885245901637,0.2857142857142857,0.38461538461538464,0.8838526912181303,0.11614730878186968,0.7694071983062809,0.28858516157299574,0.000895,10,302,25,16,26,327,353,0.38461538461538464,0.0764525993883792,0.38461538461538464,0.9235474006116208,0.8838526912181303,"{""No-Buggy"": {""precision"": 0.949685534591195, ""recall"": 0.9235474006116208, ""f1-score"": 0.9364341085271318, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2857142857142857, ""recall"": 0.38461538461538464, ""f1-score"": 0.32786885245901637, ""support"": 26.0}, ""accuracy"": 0.8838526912181303, ""macro avg"": {""precision"": 0.6176999101527403, ""recall"": 0.6540813926135027, ""f1-score"": 0.6321514804930741, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9007811366569185, ""recall"": 0.8838526912181303, ""f1-score"": 0.8916106052473273, ""support"": 353.0}}","[[302, 25], [16, 10]]","{""var_smoothing"": 1e-09}",2025-11-28T13:35:17.247772
wicket-1.3.0-beta2,unbalanced,robust,decision_tree,Árbol de Decisión,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.886685552407932,0.11331444759206799,0.5848035756292637,0.2590978426672478,0.01848,6,307,20,20,26,327,353,0.23076923076923078,0.06116207951070336,0.23076923076923078,0.9388379204892966,0.886685552407932,"{""No-Buggy"": {""precision"": 0.9388379204892966, ""recall"": 0.9388379204892966, ""f1-score"": 0.9388379204892966, ""support"": 327.0}, ""Buggy"": {""precision"": 0.23076923076923078, ""recall"": 0.23076923076923078, ""f1-score"": 0.23076923076923078, ""support"": 26.0}, ""accuracy"": 0.886685552407932, ""macro avg"": {""precision"": 0.5848035756292637, ""recall"": 0.5848035756292637, ""f1-score"": 0.5848035756292637, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.886685552407932, ""recall"": 0.886685552407932, ""f1-score"": 0.886685552407932, ""support"": 353.0}}","[[307, 20], [20, 6]]","{""criterion"": ""gini"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:35:17.538226
wicket-1.3.0-beta2,csbboost,standard,svm,SVM,0.14689265536723164,0.07926829268292683,1.0,0.14447592067988668,0.8555240793201133,0.7277111267936957,0.14503948966231367,0.032255,26,25,302,0,26,327,353,1.0,0.9235474006116208,1.0,0.0764525993883792,0.14447592067988668,"{""No-Buggy"": {""precision"": 1.0, ""recall"": 0.0764525993883792, ""f1-score"": 0.14204545454545456, ""support"": 327.0}, ""Buggy"": {""precision"": 0.07926829268292683, ""recall"": 1.0, ""f1-score"": 0.14689265536723164, ""support"": 26.0}, ""accuracy"": 0.14447592067988668, ""macro avg"": {""precision"": 0.5396341463414634, ""recall"": 0.5382262996941896, ""f1-score"": 0.1444690549563431, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9321840668831618, ""recall"": 0.14447592067988668, ""f1-score"": 0.1424024721697214, ""support"": 353.0}}","[[25, 302], [0, 26]]","{""C"": 0.01, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:35:17.881475
wicket-1.3.0-beta2,csbboost,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.3125,0.2631578947368421,0.38461538461538464,0.8753541076487252,0.12464589235127478,0.7749353093389791,0.330527977554532,0.000959,10,299,28,16,26,327,353,0.38461538461538464,0.0856269113149847,0.38461538461538464,0.9143730886850153,0.8753541076487252,"{""No-Buggy"": {""precision"": 0.9492063492063492, ""recall"": 0.9143730886850153, ""f1-score"": 0.9314641744548287, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2631578947368421, ""recall"": 0.38461538461538464, ""f1-score"": 0.3125, ""support"": 26.0}, ""accuracy"": 0.8753541076487252, ""macro avg"": {""precision"": 0.6061821219715956, ""recall"": 0.6494942366502, ""f1-score"": 0.6219820872274143, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8986758681406065, ""recall"": 0.8753541076487252, ""f1-score"": 0.8858747451748695, ""support"": 353.0}}","[[299, 28], [16, 10]]","{""var_smoothing"": 1e-05}",2025-11-28T13:35:18.158560
wicket-1.3.0-beta2,csbboost,standard,decision_tree,Árbol de Decisión,0.23880597014925373,0.1951219512195122,0.3076923076923077,0.8555240793201133,0.14447592067988668,0.6033874382498235,0.27690288016412523,0.021228,8,294,33,18,26,327,353,0.3076923076923077,0.10091743119266056,0.3076923076923077,0.8990825688073395,0.8555240793201133,"{""No-Buggy"": {""precision"": 0.9423076923076923, ""recall"": 0.8990825688073395, ""f1-score"": 0.92018779342723, ""support"": 327.0}, ""Buggy"": {""precision"": 0.1951219512195122, ""recall"": 0.3076923076923077, ""f1-score"": 0.23880597014925373, ""support"": 26.0}, ""accuracy"": 0.8555240793201133, ""macro avg"": {""precision"": 0.5687148217636022, ""recall"": 0.6033874382498237, ""f1-score"": 0.5794968817882419, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8872741816326422, ""recall"": 0.8555240793201133, ""f1-score"": 0.870001030239617, ""support"": 353.0}}","[[294, 33], [18, 8]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:35:18.459608
wicket-1.3.0-beta2,csbboost,robust,svm,SVM,0.14492753623188406,0.07836990595611286,0.9615384615384616,0.1643059490084986,0.8356940509915014,0.7198306280875088,0.12833658617678415,0.035061,25,33,294,1,26,327,353,0.9615384615384616,0.8990825688073395,0.9615384615384616,0.10091743119266056,0.1643059490084986,"{""No-Buggy"": {""precision"": 0.9705882352941176, ""recall"": 0.10091743119266056, ""f1-score"": 0.18282548476454294, ""support"": 327.0}, ""Buggy"": {""precision"": 0.07836990595611286, ""recall"": 0.9615384615384616, ""f1-score"": 0.14492753623188406, ""support"": 26.0}, ""accuracy"": 0.1643059490084986, ""macro avg"": {""precision"": 0.5244790706251152, ""recall"": 0.531227946365561, ""f1-score"": 0.1638765104982135, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9048724376658226, ""recall"": 0.1643059490084986, ""f1-score"": 0.18003413444768987, ""support"": 353.0}}","[[33, 294], [1, 25]]","{""C"": 0.01, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:35:18.801176
wicket-1.3.0-beta2,csbboost,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.3125,0.2631578947368421,0.38461538461538464,0.8753541076487252,0.12464589235127478,0.7752881674900024,0.3305611391056221,0.000909,10,299,28,16,26,327,353,0.38461538461538464,0.0856269113149847,0.38461538461538464,0.9143730886850153,0.8753541076487252,"{""No-Buggy"": {""precision"": 0.9492063492063492, ""recall"": 0.9143730886850153, ""f1-score"": 0.9314641744548287, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2631578947368421, ""recall"": 0.38461538461538464, ""f1-score"": 0.3125, ""support"": 26.0}, ""accuracy"": 0.8753541076487252, ""macro avg"": {""precision"": 0.6061821219715956, ""recall"": 0.6494942366502, ""f1-score"": 0.6219820872274143, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8986758681406065, ""recall"": 0.8753541076487252, ""f1-score"": 0.8858747451748695, ""support"": 353.0}}","[[299, 28], [16, 10]]","{""var_smoothing"": 1e-07}",2025-11-28T13:35:19.126162
wicket-1.3.0-beta2,csbboost,robust,decision_tree,Árbol de Decisión,0.23880597014925373,0.1951219512195122,0.3076923076923077,0.8555240793201133,0.14447592067988668,0.6033874382498235,0.27690288016412523,0.021097,8,294,33,18,26,327,353,0.3076923076923077,0.10091743119266056,0.3076923076923077,0.8990825688073395,0.8555240793201133,"{""No-Buggy"": {""precision"": 0.9423076923076923, ""recall"": 0.8990825688073395, ""f1-score"": 0.92018779342723, ""support"": 327.0}, ""Buggy"": {""precision"": 0.1951219512195122, ""recall"": 0.3076923076923077, ""f1-score"": 0.23880597014925373, ""support"": 26.0}, ""accuracy"": 0.8555240793201133, ""macro avg"": {""precision"": 0.5687148217636022, ""recall"": 0.6033874382498237, ""f1-score"": 0.5794968817882419, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8872741816326422, ""recall"": 0.8555240793201133, ""f1-score"": 0.870001030239617, ""support"": 353.0}}","[[294, 33], [18, 8]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:35:19.415417
